compound_inchikey,compound_firstblock,drugbank_inchikey,drugbank_id,compound_name,match_type,cpie_targets,n_cpie_targets,drugbank_targets,n_drugbank_targets,mean_ave_pchembl,median_ave_pchembl,n_cpie_associations,atc_codes,drugbank_targets_original,n_drugbank_targets_original
WDJUZGPOPHTGOT-XUDUSOBPSA-N,WDJUZGPOPHTGOT,WDJUZGPOPHTGOT-XUDUSOBPSA-N,DB01396,Digitoxin,full_inchikey,ABCB1|ABCB11|ABCC3|ABCC4|ALB|AR|ATAD5|ATP10A|ATP11B|ATP11C|ATP12A|ATP13A1|ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP2A1|ATP2A2|ATP2A3|ATP2C2|ATP4A|ATP8B2|ATP8B4|ATXN2|CYP11A1|CYP3A4|ESR1|ESRRA|FXYD2|GMNN|IDH1|IFNB1|NFE2L2|NR3C1|NSD2|SLCO1A2|SLCO4C1|SMAD3|STAT1|STAT3|SYK|TP53|TSHR,46,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3,6,6.662655509449689,6.936275895531328,46,C01AA04,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3,6
WHTCPDAXWFLDIH-KQYNXXCUSA-N,WHTCPDAXWFLDIH,WHTCPDAXWFLDIH-KQYNXXCUSA-N,DB01812,"Adenosine 3',5'-diphosphate",full_inchikey,BPNT2|EDC3|FASN|FLAD1|HS3ST1|HS3ST3A1|HS3ST5|IMP3|MRPS10|MRPS11|MRPS12|MRPS14|MRPS15|MRPS16|MRPS18A|MRPS18C|MRPS2|MRPS5|MRPS6|MRPS7|MRPS9|NAXD|NAXE|NDST1|P2RY1|RNASE1|RNASE2|RPS11|RPS13|RPS14|RPS15|RPS15A|RPS16|RPS18|RPS2|RPS20|RPS23|RPS29|RPS3|RPS5|RPS9|RPSA|SULT1A1|SULT1A2|SULT1B1|SULT1C2|SULT1C3|SULT1C4|SULT1E1|SULT2A1|SULT2B1|TOP3A|TOP3B|TPST2|YJEFN3,55,HS3ST1|HS3ST3A1|NDST1|RNASE1|RNASE2|SULT1A1|SULT1B1|SULT1E1|SULT2A1|SULT2B1,10,,,55,,HS3ST1|HS3ST3A1|NDST1|RNASE1|RNASE2|SULT1A1|SULT1B1|SULT1E1|SULT2A1|SULT2B1,10
WHTVZRBIWZFKQO-UHFFFAOYSA-N,WHTVZRBIWZFKQO,WHTVZRBIWZFKQO-UHFFFAOYSA-N,DB00608,Chloroquine,full_inchikey,ABCB1|ABCC3|ABCC4|ACE2|ACKR1|ADRA2A|ADRA2C|ALB|APP|BACE1|CHRM1|CHRM2|CHRM3|CHRM5|CXCR4|CYP1A1|CYP2C8|CYP2D6|CYP3A4|CYP3A5|GSTA2|GSTM1|HMGB1|KCNH2|LDHAL6A|LDHAL6B|LDHB|LDHC|MDH1|MDH1B|MDH2|MTOR|NQO2|NR4A2|NSD1|ORM1|PRNP|SIGMAR1|TLR9|TMEM97|TNF|UEVLD,42,ACE2|ACKR1|GSTA2|GSTM1|HMGB1|TLR9|TNF,7,5.313272020160181,5.330000131185909,42,P01BA01|P01BB52,ACE2|ACKR1|GSTA2|GSTM1|HMGB1|TLR9|TNF,7
WHUUTDBJXJRKMK-VKHMYHEASA-N,WHUUTDBJXJRKMK,WHUUTDBJXJRKMK-VKHMYHEASA-N,DB00142,Glutamic acid,full_inchikey,AADAT|AASS|ABAT|ACCS|ACCSL|ADORA3|AKR1A1|AKR1B1|AKR1B10|AKR1B15|AKR1C1|AKR1C2|AKR1C3|AKR1C4|AKR1D1|AKR1E2|ALDH16A1|ALDH18A1|ALDH1A1|ALDH1A2|ALDH1A3|ALDH1B1|ALDH1L1|ALDH1L2|ALDH2|ALDH3A1|ALDH3A2|ALDH3B2|ALDH4A1|ALDH5A1|ALDH7A1|ALDH8A1|ALDH9A1|ALKBH8|ANTKMT|ASNS|ASPG|BCAT1|BCAT2|BTD|CA1|CACNA1H|CACNA1I|CASR|CATSPER4|CPA2|CPQ|DNPEP|EARS2|EEF1E1|EEF1G|ELOB|ELOC|ENOSF1|ENPEP|EPRS1|FOLH1|FPGS|FTCD|FTO|GAD1|GAD2|GCLC|GCLM|GFPT1|GFPT2|GGCX|GGT5|GGT6|GGT7|GGTLC1|GGTLC2|GLS|GLS2|GLUD1|GLUD2|GLUL|GMPS|GNMT|GOT1|GOT2|GPRC6A|GPT|GPT2|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|GRM1|GRM2|GRM3|GRM4|GRM5|GRM6|GRM7|GRM8|GSR|GSTA4|GSTT2B|GSTZ1|IFFO2|KCNA1|KCNA10|KCNA2|KCNA3|KCNA4|KCNA5|KCNA6|KCNA7|KCNB1|KCNB2|KCNC1|KCNC2|KCNC3|KCNC4|KCND1|KCND2|KCND3|KCNF1|KCNG1|KCNG2|KCNG3|KCNG4|KCNK1|KCNK10|KCNK16|KCNK17|KCNK18|KCNK2|KCNK4|KCNK5|KCNK6|KCNK7|KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5|KCNS1|KCNS2|KCNS3|KCNV1|KCNV2|KYAT1|KYAT3|LGSN|MARS1|METTL21C|METTL27|NAALAD2|NADSYN1|NAGS|NDUFAF5|NIT1|NIT2|OPLAH|PFAS|PRMT7|PSAT1|PVR|PYCR1|QARS1|RIMKLA|RIMKLB|SCN1A|SCN2A|SCN4A|SLC16A1|SLC16A10|SLC1A1|SLC1A2|SLC1A3|SLC1A6|SLC1A7|SLC25A18|SLC25A22|SLC7A11|TAS1R1|TAS1R2|TAS1R3|TAT|TMIGD3|TRMT9B|UPB1|VARS1|VHL|VNN1|VNN2,200,AADAT|AASS|ABAT|ALDH18A1|ASNS|BCAT1|BCAT2|CPQ|DNPEP|EARS2|ENPEP|EPRS1|FOLH1|FPGS|FTCD|GAD1|GAD2|GCLC|GCLM|GGCX|GLS|GLS2|GLUD1|GLUD2|GLUL|GMPS|GOT1|GOT2|GPT|GPT2|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRM1|GRM4|GRM7|GRM8|NADSYN1|NAGS|OPLAH|PFAS|PSAT1|SLC1A1|SLC1A2|SLC1A3|SLC1A6|SLC1A7|SLC7A11|TAT,61,,5.410622398958868,200,A09AB01,AADAT|AASS|ABAT|ALDH18A1|ASNS|BCAT1|BCAT2|CPQ|DNPEP|EARS2|ENPEP|EPRS1|FOLH1|FPGS|FTCD|GAD1|GAD2|GCLC|GCLM|GGCX|GLS|GLS2|GLUD1|GLUD2|GLUL|GMPS|GOT1|GOT2|GPT|GPT2|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRM1|GRM4|GRM7|GRM8|NADSYN1|NAGS|OPLAH|PFAS|PSAT1|SLC1A1|SLC1A2|SLC1A3|SLC1A6|SLC1A7|SLC7A11|TAT,61
WMBWREPUVVBILR-WIYYLYMNSA-N,WMBWREPUVVBILR,WMBWREPUVVBILR-WIYYLYMNSA-N,DB12116,Epigallocatechin gallate,full_inchikey,ABCB1|ABCB11|ACE|ADAM17|ADAMTS4|ADAMTS5|AHR|AMY1A|APP|AR|BACE1|BAD|BAX|BAZ2B|BCL2|BCL2A1|BCL2L10|BCL2L2|BDH2|BID|C2ORF81|CASP3|CASP9|CBR1|CBR3|CBR4|CDK5|CDK5R1|CLK1|CLK2|CLK3|CLK4|CNR1|CNR2|COQ6|CREBBP|CSNK1E|CYP2C19|CYP2C9|CYP3A4|DECR1|DECR2|DHFR|DHFR2|DHRS1|DHRS12|DHRS13|DHRS2|DHRS4|DHRS4L2|DHRS7B|DHRS7C|DHRSX|DNMT1|DPP4|DRD2|DYRK1A|DYRK1B|DYRK2|DYRK3|DYRK4|EGF|EGFR|ELANE|EP300|FASN|FUT6|FUT7|FYN|GALK1|GLI3|GSK3B|HIF1A|HPGD|HSD11B1|HSD11B1L|HSD11B2|HSD17B1|HSD17B11|HSD17B13|HSD17B14|HSD17B8|HSDL2|HSP90AB1|HSPD1|HSPE1|JUN|KAT2B|KAT5|KMO|MAPK14|MAPKAPK5|MAPT|MCL1|MET|MMP14|MMP2|MMP7|MTOR|NADK|NFKB1|PECR|PGAM1|PGD|PIK3CA|PIN1|POLB|PSMB5|PTGES|RAD52|RDH10|RDH11|RDH12|RDH13|RDH14|RPSA|SDR16C5|SERPINE1|SQLE|ST3GAL1|STAT1|STAT3|TERT|TGM2|TPTEP2-CSNK1E|TST|TTR|ZFP36L1|ZFP36L2,129,AHR|DHFR2|DNMT1|ELANE|FASN|MMP14|MMP2|SQLE|STAT3|TGM2,10,5.519959893028807,5.721414888850743,129,,AHR|DHFR2|DNMT1|ELANE|FASN|MMP14|MMP2|SQLE|STAT3|TGM2,10
WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,WQZGKKKJIJFFOK-VFUOTHLCSA-N,DB02379,Beta-D-Glucose,full_inchikey,ABHD14A-ACY1|ACY1|ADAMTS13|ADK|ALG1|ALG11|ALG2|AMY1A|AMY1B|AMY1C|AMY2A|AMY2B|APMAP|ASGR1|B4GALT1|BACE1|BACE2|BDH2|C2ORF81|C5|C6|CBR1|CBR3|CBR4|CD1D|CD1E|CD207|CNDP1|CNDP2|CTSD|CTSE|DECR1|DECR2|DHRS1|DHRS12|DHRS13|DHRS2|DHRS4|DHRS4L2|DHRS7B|DHRS7C|DHRSX|DNM1|DNM1L|DNM2|DNMT1|EFNA1|EFNA2|EFNA3|EFNA4|EFNA5|EFNB1|EFNB3|F2|F3|F5|F7|FCN2|FLAD1|GAA|GALM|GANAB|GANC|GBE1|GBGT1|GCK|GLT6D1|GNE|GNPDA1|GYS1|GYS2|HAS1|HAS2|HAS3|HHIPL1|HHIPL2|HK1|HK2|HK3|HKDC1|HPGD|HSD11B1|HSD11B1L|HSD17B1|HSD17B11|HSD17B13|HSD17B14|HSD17B8|HSDL2|IFNB1|IL5|IL5RA|IQCB1|JMJD7-PLA2G4B|KRTAP5-2|KRTAP5-3|LALBA|LCTL|LGALS1|LGALS2|LGALS3|LGALS7B|LGALS8|LGALS9|LTF|MB|MELTF|MFN1|MFN2|MGAM|MGAM2|MX1|MX2|MYH1|MYH10|MYH11|MYH13|MYH15|MYH2|MYH4|MYH7|MYH7B|MYH8|MYH9|MYO10|MYO16|MYO18A|MYO18B|MYO1A|MYO1B|MYO1D|MYO1E|MYO1G|MYO1H|MYO3B|MYO5A|MYO5B|MYO5C|MYO6|MYO7A|MYO7B|MYO9A|MYO9B|MYORG|NAGA|NAGK|NAPSA|NCAN|NEU1|NRXN1|NRXN2|NRXN3|NUDT9|OGG1|OPA1|PECR|PGA3|PGA4|PGA5|PGC|PGGHG|PHF8|PIGA|PLA2G4B|PLA2G4D|PLA2G4E|PM20D1|PROZ|PTER|PTGS1|PYGB|PYGL|PYGM|RASIP1|RBKS|RDH10|RDH11|RDH12|RDH13|RDH14|REN|RENBP|RGN|RIDA|SDR16C5|SERPINA10|SFTPD|SI|SIGLEC1|SIGLEC7|SLC14A1|SLC14A2|SLC2A10|SLC2A12|SLC2A13|SLC2A6|SLC2A8|SLC3A1|SLC3A2|SMARCA5|SORD|SYT10|SYT11|SYT15|SYT17|SYT2|SYT4|SYT5|SYT7|SYT8|SYT9|SYTL4|TC2N|TF|TRPV4|UGCG|ZG16,217,AMY2A|AMY2B|GAA|GANAB|GANC|GCK|GLT6D1|GNPDA1|HK1|IFNB1|KRTAP5-2|KRTAP5-3|LCTL|LGALS2|LGALS7|MB|NCAN|NUDT9|PTGS1|PYGL|PYGM|SFTPD|SIGLEC1|SMARCA5,24,1.7614393726401687,1.7614393726401687,217,,AMY2A|AMY2B|GAA|GANAB|GANC|GCK|GLT6D1|GNPDA1|HK1|IFNB1|KRTAP5-2|KRTAP5-3|LCTL|LGALS2|LGALS7|MB|NCAN|NUDT9|PTGS1|PYGL|PYGM|SFTPD|SIGLEC1|SMARCA5,24
WRYLYDPHFGVWKC-UHFFFAOYSA-N,WRYLYDPHFGVWKC,WRYLYDPHFGVWKC-UHFFFAOYSA-N,DB12816,Terpinen-4-ol,full_inchikey,ACHE|ALPI|BCL2|CYP2A6|NFKB2|XIAP,6,ACHE|ALPI|BCL2|NFKB2|XIAP,5,,,6,,ACHE|ALPI|BCL2|NFKB2|XIAP,5
WTDRDQBEARUVNC-LURJTMIESA-N,WTDRDQBEARUVNC,WTDRDQBEARUVNC-LURJTMIESA-N,DB01235,Levodopa,full_inchikey,ABCC3|ABCC4|ALB|AR|BLM|CA1|CA12|CA5A|CA5B|CBX1|DDC|DRD1|DRD2|DRD3|DRD4|DRD5|EGFR|FARS2|FARSA|FARSB|FEN1|FOLH1|FYN|LCK|LRRC47|MPHOSPH8|PAH|POLH|POLI|POLK|PSIP1|PTGS1|RRM2|RRM2B|SLC15A1|SLC16A10|SLC7A5|SLC7A8|TYR|WRN|XDH,41,DRD1|DRD2|DRD3|DRD4|DRD5,5,5.0203510768279465,5.230869337257218,41,N04BA01|N04BA02|N04BA03,DRD1|DRD2|DRD3|DRD4|DRD5,5
WUBBRNOQWQTFEX-UHFFFAOYSA-N,WUBBRNOQWQTFEX,WUBBRNOQWQTFEX-UHFFFAOYSA-N,DB00233,Aminosalicylic acid,full_inchikey,ALOX5|CA1|CA2|CHUK|DHFR|MITF|MPO|PLA2G2E|PTGS1|PTGS2|PTPN1,11,ALOX5|CHUK|DHFR|PLA2G2E|PTGS1|PTGS2,6,4.286021278275581,3.8367342694795137,11,J04AA01|J04AA02|J04AA03,ALOX5|CHUK|DHFR|PLA2G2E|PTGS1|PTGS2,6
WUUGFSXJNOTRMR-IOSLPCCCSA-N,WUUGFSXJNOTRMR,WUUGFSXJNOTRMR-IOSLPCCCSA-N,DB02282,5'-S-methyl-5'-thioadenosine,full_inchikey,ADORA1|ADORA2A|ADORA2B|ADORA3|ALKBH8|ANTKMT|COMT|DIMT1|FASN|FBL|GDA|IMPDH1|IMPDH2|INMT|LIAS|METTL21C|METTL27|MTAP|NDUFAF5|PRKAG1|PRKAG2|PRMT5|PRMT7|SMS|SRM|TFB1M|TFB2M|TMIGD3|TRMT12|TRMT5|TRMT9B|UPP1|WDR77,33,ADORA1|ADORA2A|ADORA2B|ADORA3|MTAP,5,4.507187640701404,5.066175510742109,33,,ADORA1|ADORA2A|ADORA2B|ADORA3|MTAP,5
XEEYBQQBJWHFJM-UHFFFAOYSA-N,XEEYBQQBJWHFJM,XEEYBQQBJWHFJM-UHFFFAOYSA-N,DB01592,Iron,full_inchikey,ACP5|ACR|ADD1|ADD2|ADD3|ADHFE1|AHSP|AIFM1|AIFM3|ALKBH1|ALKBH2|ALKBH3|ALKBH7|ALKBH8|ALOX12|ALOX15|ALOX15B|ALOX5|AMDHD2|AMZ1|AMZ2|APIP|ATF4|AZU1|B2M|BBOX1|BCO1|BCO2|C1RL|C1S|C2|CDO1|CEBPA|CELA1|CELA2A|CELA2B|CELA3A|CELA3B|CFB|CFD|CFI|CIAO3|CMA1|CORIN|CP|CRMP1|CTRB1|CTRB2|CTRC|CTRL|CTSG|CYCS|CYP11A1|CYP11B1|CYP11B2|CYP17A1|CYP1A1|CYP1A2|CYP20A1|CYP24A1|CYP26A1|CYP26B1|CYP27A1|CYP27B1|CYP27C1|CYP2A13|CYP2A6|CYP2A7|CYP2B6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP2E1|CYP2F1|CYP2J2|CYP2R1|CYP2S1|CYP2U1|CYP2W1|CYP39A1|CYP3A4|CYP3A43|CYP3A5|CYP3A7|CYP46A1|CYP4A11|CYP4A22|CYP4B1|CYP4F11|CYP4F12|CYP4F2|CYP4F22|CYP4F3|CYP4V2|CYP4X1|CYP4Z1|CYP51A1|CYP7A1|CYP7B1|CYP8B1|DAO|DBP|DDO|DMGDH|DNAJC10|DPYS|DPYSL2|DPYSL3|DPYSL4|DPYSL5|EGLN1|ELANE|ERP27|ERP44|ETHE1|F10|F11|F12|F2|F7|F9|FASN|FBXL5|FECH|FEN1|FKBP10|FKBP11|FKBP14|FKBP1A|FKBP1B|FKBP1C|FKBP2|FKBP3|FKBP4|FKBP6|FKBP7|FKBP8|FKBP9|FTH1|FTHL17|FTL|FTMT|FTO|FXN|GALT|GDA|GLRX3|GSTP1|GZMA|GZMB|GZMH|GZMK|GZMM|HAAO|HABP2|HAGH|HAGHL|HBA1|HBA2|HDAC8|HFE|HGD|HGF|HGFAC|HIF1A|HIF1AN|HLF|HMOX1|HMOX2|HP|HPD|HPDL|HPN|HPR|IFNG|IGFBP1|IL12A|IL12B|IMPDH1|IMPDH2|JMJD6|KDM2A|KDM4A|KDM4D|KDM5A|KDM5B|KDM5C|KDM5D|KDM6B|KDM7A|KLK1|KLK10|KLK11|KLK12|KLK13|KLK14|KLK15|KLK2|KLK3|KLK4|KLK5|KLK6|KLK7|KLK8|KLKB1|LACTB2|LCN2|LPA|LTF|MASP1|MASP2|MBLAC2|MCEE|MELTF|METAP1|METAP1D|METAP2|MIOX|MOCS3|MSRB1|MST1|MT-CO1|MT-CO2|NAPEPLD|NARF|NDRG1|NEIL1|NEIL2|NIF3L1|OGFOD1|ORAI2|ORAI3|OSGEP|OSGEPL1|OVCH1|P4HB|PA2G4|PAH|PAM|PDF|PDIA2|PDIA3|PDIA4|PDIA5|PDIA6|PDILT|PEPD|PHF2|PHF8|PHYH|PHYHD1|PIPOX|PIR|PLAT|PLAU|PLG|PNKD|POLB|PPEF1|PPEF2|PPIA|PPP2CA|PPP2CB|PPP3CA|PPP3CB|PPP3CC|PPP3R1|PPP4C|PPP5C|PRKAG1|PRKAG2|PROC|PROZ|PRSS1|PRSS12|PRSS21|PRSS22|PRSS27|PRSS3|PRSS33|PRSS36|PRSS37|PRSS38|PRSS48|PRSS50|PRSS53|PRSS54|PRSS55|PRSS57|PRSS58|PRSS8|PRTN3|PRUNE1|PTER|PTGIS|RNASE3|RPE|RPE65|RRM1|RRM2|RRM2B|SLC11A2|SOD2|SQOR|ST14|TEF|TET2|TF|TFR2|TFRC|TH|TMLHE|TMPRSS11A|TMPRSS11B|TMPRSS11D|TMPRSS11E|TMPRSS11F|TMPRSS12|TMPRSS13|TMPRSS15|TMPRSS2|TMPRSS4|TMPRSS5|TMPRSS6|TMPRSS7|TMX3|TPH1|TPH2|TPSAB1|TPSD1|TPSG1|TSTD1|TXN|TXN2|TXNDC11|TXNDC16|TXNDC2|TXNDC5|TXNDC8|TXNDC9|UTY|XPNPEP1|XPNPEP2|XPNPEP3,345,AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,,,345,A11AA01|B03AE01|B03AE02|B03AE03|B03AE04,AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13
XEFQLINVKFYRCS-UHFFFAOYSA-N,XEFQLINVKFYRCS,XEFQLINVKFYRCS-UHFFFAOYSA-N,DB08604,Triclosan,full_inchikey,ADORA3|ADRB2|AHR|AR|ATXN2|CASP3|CASP7|CBR1|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A7|DRD2|ESR1|ESRRA|GLI3|HPGD|HSP90AA1|HSPA5|HSPB1|HTR2A|NFE2L2|NR1I2|NR1I3|NSD2|PGR|PPARG|RAPGEF4|RARA|RXRA|SLC6A2|SMAD3|SYK|TP53|TPO|TTR,38,AR|NR1I2|NR1I3|PPARG|TPO,5,4.827039558912904,4.707261076682838,38,D08AE04|D09AA06,AR|NR1I2|NR1I3|PPARG|TPO,5
XEYBRNLFEZDVAW-ARSRFYASSA-N,XEYBRNLFEZDVAW,XEYBRNLFEZDVAW-ARSRFYASSA-N,DB00917,Dinoprostone,full_inchikey,ABCC4|ABCC5|ACKR3|ADORA1|ADORA2A|ADORA2B|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2C|ADRB1|ADRB2|ADRB3|AGTR1|AGTR2|APLNR|AR|AVPR1A|AVPR1B|AVPR2|BDKRB1|BRS3|CATSPER1|CATSPER2|CATSPER3|CATSPER4|CCKAR|CCKBR|CCR1|CCR3|CCR4|CCR5|CCR9|CNR1|CNR2|CREB1|CXCR4|CXCR6|DRD2|DRD3|DRD4|DRD5|EDNRA|EDNRB|ESRRA|FFAR4|GALR1|GALR2|GALR3|GHSR|GLI3|GNRHR|GPR119|GPR12|GPR135|GPR139|GPR142|GPR148|GPR150|GPR151|GPR161|GPR173|GPR176|GPR19|GPR22|GPR26|GPR27|GPR3|GPR37|GPR37L1|GPR39|GPR45|GPR52|GPR6|GPR61|GPR62|GPR63|GPR65|GPR78|GPR83|GPR84|GPR85|GPR88|GRPR|HCRTR1|HCRTR2|HPGDS|HRH2|HRH3|HRH4|HTR1A|HTR1B|HTR1E|HTR1F|HTR2B|HTR2C|HTR4|HTR5A|HTR6|HTR7|KISS1R|LPAR1|LPAR2|LPAR3|LSP1|LTB4R|LTB4R2|MC1R|MC2R|MC3R|MC4R|MC5R|MCHR1|MCHR2|MLNR|NMBR|NMUR1|NMUR2|NPBWR2|NPFFR1|NPFFR2|NPSR1|NPY1R|NPY2R|NPY4R|NPY5R|NR1I2|NTSR1|NTSR2|OPN1LW|OPN1MW2|OPN1SW|OPN3|OPN4|OPN5|OPRD1|OPRK1|OPRL1|OPRM1|OXTR|PGR|PRLHR|PROKR1|PROKR2|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|QRFPR|RGR|RHO|RRH|RXFP3|RXFP4|SLC22A1|SLC22A11|SLC22A2|SLC22A6|SLC22A7|SLC22A8|SLC51A|SLC51B|SLCO1A2|SLCO1B1|SLCO1C1|SLCO2A1|SLCO2B1|SLCO3A1|SLCO4A1|SSTR1|SSTR2|SSTR4|SSTR5|TAAR1|TAAR2|TAAR5|TAAR6|TAAR8|TBXA2R|TMIGD3|TRHR|TSHR|UTS2R,188,PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR,6,7.239645089920185,7.548750709557487,188,G02AD02,PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR,6
XJLXINKUBYWONI-NNYOXOHSSA-N,XJLXINKUBYWONI,XJLXINKUBYWONI-NNYOXOHSSA-N,DB03461,Nicotinamide adenine dinucleotide phosphate,full_inchikey,ADH1B|ADHFE1|AIFM1|AIFM3|AKR1A1|AKR1B1|AKR1B10|AKR1C1|AKR1C2|AKR1C3|AKR1C4|AKR1D1|AKR1E2|AKR7A2|AKR7A3|ALDH16A1|ALDH1A1|ALDH1A2|ALDH1A3|ALDH1B1|ALDH1L1|ALDH1L2|ALDH2|ALDH3A1|ALDH3A2|ALDH3B2|ALDH4A1|ALDH5A1|ALDH7A1|ALDH8A1|ALDH9A1|BDH2|BLVRA|BLVRB|C2ORF81|CACNA1H|CACNA1I|CATSPER4|CBR1|CBR3|CBR4|CNP|CRYZ|CRYZL1|CYGB|DCXR|DECR1|DECR2|DHDH|DHFR|DHFR2|DHRS1|DHRS11|DHRS12|DHRS13|DHRS2|DHRS4|DHRS4L2|DHRS7B|DHRS7C|DHRSX|DLD|DPYD|EDC3|FASN|FDXR|FMO1|FMO2|FMO3|FMO4|FMO5|FOXRED2|G6PD|GAPDH|GAPDHS|GATA1|GATA2|GATA3|GATA4|GATA5|GATA6|GFOD1|GFOD2|GFUS|GLYR1|GRHPR|GSR|HBA1|HBA2|HBB|HBE1|HBG1|HBG2|HBM|HBQ1|HBZ|HIBADH|HMGCR|HMOX1|HMOX2|HPGD|HSD11B1|HSD11B1L|HSD17B1|HSD17B11|HSD17B13|HSD17B14|HSD17B8|HSDL2|HTATIP2|IDH1|IDH2|IDH3A|IDH3B|IDH3G|IFFO2|IMPA1|IMPA2|KCNA1|KCNA10|KCNA2|KCNA3|KCNA4|KCNA5|KCNA6|KCNA7|KCNAB1|KCNAB2|KCNAB3|KCNB1|KCNB2|KCNC1|KCNC2|KCNC3|KCNC4|KCND1|KCND2|KCND3|KCNF1|KCNG1|KCNG2|KCNG3|KCNG4|KCNK1|KCNK10|KCNK16|KCNK17|KCNK18|KCNK2|KCNK4|KCNK5|KCNK6|KCNK7|KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5|KCNS1|KCNS2|KCNS3|KCNV1|KCNV2|LDHAL6A|LDHAL6B|LDHB|LDHC|MAT2B|MB|MDH1|MDH1B|MDH2|ME1|MECR|MTHFD1|MTRR|NAXD|NAXE|NDOR1|NDUFA9|NGB|NMRAL1|NNT|NOS1|NOS2|NOS3|NQO1|NQO2|PECR|PGD|PNMA8B|POR|PTGR1|PTGR2|PTGR3|PYCR1|RDH10|RDH11|RDH12|RDH13|RDH14|RNASE1|RTN4IP1|SCN1A|SCN2A|SCN4A|SDR16C5|SORD|SPR|SQOR|STEAP2|STEAP3|STEAP4|TP53I3|TRPS1|TXNRD1|TXNRD2|TXNRD3|TYMS|TYW1|UEVLD|VAT1|VAT1L|YJEFN3|ZGLP1,225,ADH1B|AKR1A1|AKR1B1|AKR1B10|AKR1C1|AKR1C2|AKR1C3|BLVRB|CRYZ|DCXR|DECR1|DHFR|DHRS11|DHRS4L1|FDXR|G6PD|HMGCR|HSD11B1|HSD17B1|HSD17B8|IDH1|MDH1|ME1|MTHFD1|NNT|NOS1|POR|PTGR1|SPR,29,,,225,,ADH1B|AKR1A1|AKR1B1|AKR1B10|AKR1C1|AKR1C2|AKR1C3|BLVRB|CRYZ|DCXR|DECR1|DHFR|DHRS11|DHRS4L1|FDXR|G6PD|HMGCR|HSD11B1|HSD17B1|HSD17B8|IDH1|MDH1|ME1|MTHFD1|NNT|NOS1|POR|PTGR1|SPR,29
XKMLYUALXHKNFT-UUOKFMHZSA-N,XKMLYUALXHKNFT,XKMLYUALXHKNFT-UUOKFMHZSA-N,DB04137,Guanosine-5'-Triphosphate,full_inchikey,ADSS1|ARF1|CDC42|FUT9|GCH1|GLUD1|GUCY1A1|GUCY1B1|HRAS|HRH1|HRH3|KRAS|LRRK2|MTNR1B|PFKFB1|RAB5A|RAB7A|RAC1|RAP1B|RAP2A|RHEB|RHOA|RND3|SOS1|TGM2|UCKL1,26,ADSS1|ARF1|GCH1|GLUD1|HRAS|PFKFB1|RAB5A|RAP2A|RHEB|RND3|UCKL1,11,5.3362361374194744,5.3362361374194744,26,,ADSS1|ARF1|GCH1|GLUD1|HRAS|PFKFB1|RAB5A|RAP2A|RHEB|RND3|UCKL1,11
