compound_inchikey,compound_firstblock,drugbank_inchikey,drugbank_id,compound_name,match_type,cpie_targets,n_cpie_targets,drugbank_targets,n_drugbank_targets,mean_ave_pchembl,median_ave_pchembl,n_cpie_associations,atc_codes,drugbank_targets_original,n_drugbank_targets_original
KTUFNOKKBVMGRW-UHFFFAOYSA-N,KTUFNOKKBVMGRW,KTUFNOKKBVMGRW-UHFFFAOYSA-N,DB00619,Imatinib,full_inchikey,AAK1|ABCB1|ABCB11|ABCC3|ABCC4|ABCG2|ABL1|ABL2|ACVR1|ACVR1B|ACVR2A|ACVR2B|ACVRL1|AKT1|AKT2|AKT3|ALB|ALK|ANKK1|AURKA|AURKB|AURKC|AXL|BCR|BLK|BMP2K|BMPR1A|BMPR1B|BMPR2|BMX|BRAF|BRSK1|BRSK2|BTK|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CAMK1|CAMK1D|CAMK1G|CAMK2A|CAMK2B|CAMK2D|CAMK2G|CAMK4|CAMKK1|CAMKK2|CASK|CDC42BPA|CDC42BPB|CDC42BPG|CDC7|CDK1|CDK11A|CDK11B|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK3|CDK4|CDK5|CDK7|CDK8|CDK9|CDKL1|CDKL2|CDKL3|CDKL5|CHEK1|CHEK2|CHUK|CILK1|CIT|CLK1|CLK2|CLK3|CLK4|COQ8A|COQ8B|CSF1R|CSK|CSNK1A1|CSNK1A1L|CSNK1D|CSNK1E|CSNK1G1|CSNK1G2|CSNK1G3|CSNK2A1|CSNK2A2|CTBP1|CYP2C9|CYP3A4|CYP3A7|DAPK1|DAPK2|DAPK3|DCLK1|DCLK2|DCLK3|DDR1|DDR2|DDX3X|DMPK|DSTYK|DYRK1A|DYRK1B|DYRK2|DYRK3|DYRK4|EEF2K|EGFR|EIF2AK1|EIF2AK2|EIF2AK4|EPHA1|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|ERBB2|ERBB3|ERBB4|ERN1|EYA2|FER|FES|FGFR1|FGFR2|FGFR3|FGFR4|FGR|FLT1|FLT3|FLT4|FPGT-TNNI3K|FRK|FYN|GAK|GRK1|GRK4|GRK5|GRK7|GSK3A|GSK3B|HCK|HDAC1|HDAC6|HIPK1|HIPK2|HIPK3|HIPK4|HRH2|HTR2A|HUNK|IGF1R|IKBKB|IKBKE|INSR|INSRR|IRAK1|IRAK3|IRAK4|ITK|JAK1|JAK2|JAK3|KARS1|KDR|KIT|LATS1|LATS2|LCK|LIMK1|LIMK2|LRRK2|LTK|LYN|MAK|MAP2K1|MAP2K2|MAP2K3|MAP2K4|MAP2K5|MAP2K6|MAP2K7|MAP3K1|MAP3K10|MAP3K11|MAP3K12|MAP3K13|MAP3K15|MAP3K19|MAP3K2|MAP3K20|MAP3K3|MAP3K4|MAP3K5|MAP3K6|MAP3K7|MAP3K9|MAP4K1|MAP4K2|MAP4K3|MAP4K4|MAP4K5|MAPK1|MAPK10|MAPK11|MAPK12|MAPK13|MAPK14|MAPK15|MAPK3|MAPK4|MAPK6|MAPK7|MAPK8|MAPK9|MAPKAPK2|MAPKAPK3|MAPKAPK5|MARK1|MARK2|MARK3|MARK4|MAST1|MATK|MELK|MERTK|MET|MINK1|MKNK1|MKNK2|MST1R|MTOR|MUSK|MYLK|MYLK2|MYLK3|MYLK4|MYO3A|MYO3B|NEK1|NEK11|NEK2|NEK3|NEK4|NEK5|NEK6|NEK7|NEK9|NIM1K|NLK|NQO2|NSD2|NTRK1|NTRK2|NTRK3|NUAK1|NUAK2|OXSR1|PAK1|PAK2|PAK3|PAK4|PAK5|PAK6|PBK|PDGFRA|PDGFRB|PDPK1|PHKG1|PHKG2|PI4KB|PIK3C2B|PIK3C2G|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIM1|PIM2|PIM3|PIP4K2B|PIP4K2C|PIP5K1A|PIP5K1C|PKMYT1|PKN1|PKN2|PLK1|PLK2|PLK3|PLK4|PRKAA1|PRKAA2|PRKACA|PRKACB|PRKCA|PRKCD|PRKCE|PRKCG|PRKCH|PRKCI|PRKCQ|PRKCZ|PRKD1|PRKD2|PRKD3|PRKG1|PRKG2|PRKX|PRP4K|PTK2|PTK2B|PTK6|RAF1|RET|RIOK1|RIOK2|RIOK3|RIPK1|RIPK2|RIPK4|ROCK1|ROCK2|ROS1|RPS6KA1|RPS6KA2|RPS6KA3|RPS6KA4|RPS6KA5|RPS6KA6|RPS6KB1|SBK1|SBK3|SGK2|SGK3|SIK1|SIK2|SIK3|SLC22A1|SLC22A2|SLC22A3|SLC47A1|SLC47A2|SLC6A4|SLK|SMAD3|SNRK|SRC|SRMS|SRPK1|SRPK2|SRPK3|STK10|STK11|STK16|STK17A|STK17B|STK24|STK25|STK26|STK3|STK32A|STK32B|STK32C|STK33|STK35|STK36|STK38|STK38L|STK39|STK4|SYK|TAOK1|TAOK2|TAOK3|TBK1|TBXAS1|TEC|TEK|TESK1|TGFBR1|TGFBR2|TIE1|TLK1|TLK2|TNIK|TNK1|TNK2|TNNI3K|TRPM6|TSSK1B|TSSK2|TTK|TXK|TYK2|TYRO3|ULK1|ULK2|ULK3|VRK2|WEE1|WEE2|YES1|ZAP70,428,ABL1|BCR|CSF1R|DDR1|DDR2|KIT|NTRK1|PDGFRA|PDGFRB|RET,10,5.1815097880996515,5.0,428,L01EA01,ABL1|BCR|CSF1R|DDR1|DDR2|KIT|MCL1|NTRK1|PDGFRA|PDGFRB|RET,11
KWGRBVOPPLSCSI-WCBMZHEXSA-N,KWGRBVOPPLSCSI,KWGRBVOPPLSCSI-WCBMZHEXSA-N,DB00852,Pseudoephedrine,full_inchikey,ALOX15|ALOX15B|CYP2C19|CYP2C9|CYP2D6|CYP3A4|GLA|GNAI1|PKM|RGS12|THPO,11,,0,5.409089488709905,5.0999990348465305,11,R01BA02|R01BA52,ADRA1A|ADRA2A|ADRB1|ADRB2|ATF1|DRD2|IL2|NFATC1|NFKB1|SLC6A2|SLC6A3|SLC6A4|TNF,13
KWTSXDURSIMDCE-QMMMGPOBSA-N,KWTSXDURSIMDCE,KWTSXDURSIMDCE-QMMMGPOBSA-N,DB01576,Dextroamphetamine,full_inchikey,MAOA|MAOB|SLC6A2|SLC6A3|SLC6A4|TAAR1,6,SLC6A2|SLC6A3|TAAR1,3,5.704616717000761,5.766748260955577,6,N06BA02,ADRA1A|ADRA1B|SLC18A2|SLC6A2|SLC6A3|TAAR1,6
KWTSXDURSIMDCE-UHFFFAOYSA-N,KWTSXDURSIMDCE,KWTSXDURSIMDCE-UHFFFAOYSA-N,DB00182,Amphetamine,full_inchikey,ADRB2|CA12|CA14|CA4|CA5A|CA5B|CA7|CYP2A6|DRD1|DRD2|DRD3|HTR1A|SLC6A2|SLC6A3|TAAR1,15,DRD2|SLC6A2|SLC6A3|TAAR1,4,5.866288731927839,5.59176003468815,15,N06BA01,ADRA1A|ADRB1|CARTPT|DRD2|MAOA|MAOB|SLC18A2|SLC6A2|SLC6A3|SLC6A4|TAAR1,11
KXGVEGMKQFWNSR-LLQZFEROSA-N,KXGVEGMKQFWNSR,KXGVEGMKQFWNSR-LLQZFEROSA-N,DB03619,Deoxycholic acid,full_inchikey,FPR1|GPBAR1|NR1H4|SLC10A2|VDR,5,GPBAR1|NR1H4,2,5.731151192765199,5.200659450546418,5,D11AX24,EFL1|GPBAR1|GSTA1|GSTP1|NR1H4|PCNA,6
KZNIFHPLKGYRTM-UHFFFAOYSA-N,KZNIFHPLKGYRTM,KZNIFHPLKGYRTM-UHFFFAOYSA-N,DB07352,Apigenin,full_inchikey,ABCB1|ABCC1|ABCG2|ACHE|AHR|AKR1B1|AKR1B10|ALOX15|APP|AR|ATAD5|AURKB|BACE1|BCHE|BRCA1|CA1|CA2|CA4|CCNB1|CCNB2|CCNB3|CDK1|CDK5|CDK5R1|CDK6|CFTR|CSNK2A1|CSNK2A2|CSNK2A3|CSNK2B|CYP19A1|CYP1A1|CYP1A2|CYP1B1|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7|DAPK1|DPP3|DPP4|EGFR|ELANE|ESR1|ESR2|ESRRA|FLT3|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GLI3|GSK3A|GSK3B|HDAC6|HDAC9|HIF1A|HPGD|HSD17B1|HSD17B2|HSD17B3|IP6K1|IP6K2|IPMK|LCK|MAOA|MAOB|MAPK10|MAPK14|MAPT|MKNK2|MPO|MYOC|NEU2|NFE2L2|NOX4|NPSR1|NR1H4|NR1I2|NR3C1|NSD2|OPRD1|OPRK1|OPRM1|PARP1|PGR|PIM1|PKM|POLH|POLK|PPARD|PPARG|PRKN|PSMB5|PTGS2|PTPN1|RARA|SLC22A1|SLC22A2|SMN2|SYK|TNKS|TNKS2|TOP2B|TP53|TTR|VDR|XDH,121,AKR1B1|AR|CDK6|CSNK2A1|CYP19A1|CYP1B1|HSD17B1,7,5.381691892723113,5.420108201691595,121,,AKR1B1|AR|CDK6|CSNK2A1|CYP19A1|CYP1B1|HSD17B1,7
LOUPRKONTZGTKE-LHHVKLHASA-N,LOUPRKONTZGTKE,LOUPRKONTZGTKE-LHHVKLHASA-N,DB00908,Quinidine,full_inchikey,ABCB1|ABCC3|ABCC4|ADRA1A|ADRA2B|AHR|BCHE|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CYP2C9|CYP2D6|CYP3A4|CYP3A7|DRD2|DRD3|ESR1|ESRRA|HTR2B|KCNA5|KCNA7|KCNH1|KCNH2|NR1I2|SCN1A|SCN2A|SCN3A|SCN5A|SLC22A1|SLC29A4|SLC47A1|SLC6A3|SLC6A4,34,ADRA1A|KCNH2|SCN5A,3,5.636077391175996,5.220133157072843,34,C01BA01|C01BA51|C01BA71,ADRA1A|ADRA1B|ADRA1D|KCNH2|KCNK1|KCNK6|SCN5A,7
LPEPZBJOKDYZAD-UHFFFAOYSA-N,LPEPZBJOKDYZAD,LPEPZBJOKDYZAD-UHFFFAOYSA-N,DB02266,Flufenamic acid,full_inchikey,ADRA1A|AKR1B1|AKR1B10|AKR1C1|AKR1C2|AKR1C3|AKR1C4|AR|CHRM1|CHRM3|CYP1A2|CYP2C9|CYP3A7|DRD3|ESRRA|HDAC9|HIF1A|HPGD|HRH1|HTR2C|KCNK2|KCNT2|MPO|MT-CO2|NFE2L2|NR1I2|NR3C1|PTGS1|PTGS2|RAPGEF4|TAS2R14|TEAD4|TP53|TRPA1|TRPM2|TTR,36,AKR1C3|AR|PTGS1|PTGS2,4,5.229992026739382,5.011862742716276,36,M01AG03,AKR1C3|AR|PPARA|PPARG|PTGS1|PTGS2,6
LPLVUJXQOOQHMX-QWBHMCJMSA-N,LPLVUJXQOOQHMX,LPLVUJXQOOQHMX-QWBHMCJMSA-N,DB13751,Glycyrrhizic acid,full_inchikey,AR|HMGB1|HSD11B1|HSD11B2|NR3C1|PTPN1|SLCO1B1|SLCO1B3,8,HSD11B1,1,5.5524401767345335,4.836834241018892,8,A05BA08,CASP3|HSD11B1|LPL|NFKB2|TNF,5
LTMHDMANZUZIPE-PUGKRICDSA-N,LTMHDMANZUZIPE,LTMHDMANZUZIPE-PUGKRICDSA-N,DB00390,Digoxin,full_inchikey,ABCB1|AR|ATAD5|ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATXN2|CYP3A4|ESR1|ESRRA|FXYD2|GLI3|GMNN|IDH1|IFNB1|NFE2L2|NR1I2|NR3C1|NSD2|PAX8|RGS4|RORC|SLCO1B1|SLCO1B3|SLCO4C1|STAT1|STAT3|SYK|TNF|TP53|TSHR,35,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3|SLCO4C1,7,6.2806899404696015,6.636200054520891,35,C01AA05,ATP1A1|ATP1A2|ATP1A3|ATP1B1|ATP1B2|ATP1B3|SLCO4C1,7
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,LUKBXSAWLPMMSZ,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,DB02709,Resveratrol,full_inchikey,ABCB1|ABL1|ACHE|AHR|ALOX5|APOBEC3G|APP|AR|ATAD5|BCHE|BCL2L1|BRCA1|CA1|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CD38|CTSD|CTSL|CYP19A1|CYP1A1|CYP1A2|CYP1B1|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7|DPP4|ESR1|ESR2|ESRRA|GFER|GLI3|GLS|HDAC6|HDAC9|HIF1A|HTT|IP6K1|KDM1A|LCK|LTA4H|MAOA|MAOB|MAPT|MYC|NFE2L2|NFKB1|NFKB2|NPC1|NQO2|NR1H4|NR1I2|NR1I3|NSD2|NTMT1|ODC1|PAK1|PGR|PIK3CA|PIK3CB|POLA1|POLK|PPARG|PTGS1|PTGS2|PTPN1|RAPGEF4|RARA|RELA|SIRT1|SIRT2|SIRT3|SLC6A2|SMN2|STK33|SYK|TERT|TP53|TRPA1|TTR|TYR,91,AHR|ALOX5|APP|ESR1|NQO2|NR1I2|NR1I3|PPARG|PTGS1|PTGS2|SIRT1,11,5.034570086024545,5.034734545152866,91,,AHR|AKT1|ALOX15|ALOX5|APP|CBR1|CLEC14A|CSNK2A1|ESR1|ITGA5|ITGB3|KHSRP|MTNR1A|MTNR1B|NQO2|NR1I2|NR1I3|PI4K2B|PPARA|PPARG|PTGS1|PTGS2|SIRT1|SLC2A1|SNCA|YARS1,26
LXBIFEVIBLOUGU-JGWLITMVSA-N,LXBIFEVIBLOUGU,LXBIFEVIBLOUGU-JGWLITMVSA-N,DB03206,Duvoglustat,full_inchikey,AGL|FUCA1|GAA|GANAB|GBA1|GBA2|GBA3|GLA|LCT|LOX|MGAM|NR1H2|NR1H3|SI|TREH|UGCG,16,GAA|GANAB|MGAM,3,4.700912757223705,4.499501928391096,16,,GAA|GANAB|GANC|MAN1B1|MGAM,5
LXMSZDCAJNLERA-ZHYRCANASA-N,LXMSZDCAJNLERA,LXMSZDCAJNLERA-ZHYRCANASA-N,DB00421,Spironolactone,full_inchikey,ABCB1|AR|CYP19A1|CYP1A2|CYP2C19|CYP2D6|ESR1|ESR2|ESRRA|GLI3|NFE2L2|NR1I2|NR3C1|NR3C2|PGR|PPARG|RARA|SLC47A1|THRB|TP53,20,AR|ESR1|NR1I2|NR3C1|NR3C2|PGR,6,5.0520744166489395,4.73032590393376,20,C03DA01,AR|CACNA1C|ESR1|NR1I2|NR3C1|NR3C2|PGR,7
MBMBGCFOFBJSGT-KUBAVDMBSA-N,MBMBGCFOFBJSGT,MBMBGCFOFBJSGT-KUBAVDMBSA-N,DB03756,Doconexent,full_inchikey,CASP1|CYP19A1|FFAR1|MAPT|OXER1|PPARG|RXRA|USP1|VDR,9,PPARG|RXRA,2,5.135662121370569,5.004744512769548,9,,MYC|PPARA|PPARG|PTGS1|PTGS2|RXRA|RXRB|RXRG|SREBF1,9
MEFKEPWMEQBLKI-AIRLBKTGSA-N,MEFKEPWMEQBLKI,MEFKEPWMEQBLKI-AIRLBKTGSA-N,DB00118,Ademetionine,full_inchikey,ADORA3|NNMT|PCMT1|PNMT|PRMT1|PRMT5|WDR77,7,,0,5.522045434003435,5.242797766337713,7,A16AA02,AMD1|AS3MT|CBS|CMTR1|COMT|GNMT|MAT1A|MAT2A,8
MJVAVZPDRWSRRC-UHFFFAOYSA-N,MJVAVZPDRWSRRC,MJVAVZPDRWSRRC-UHFFFAOYSA-N,DB00170,Menadione,full_inchikey,AHR|AOX1|AR|ATXN2|BLM|CDC25A|CDC25B|CDC25C|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7|ESR1|ESRRA|GLI3|GSR|HBB|IDO1|JUN|KCNH2|MAOA|MAOB|MAPT|NFE2L2|NQO1|NSD2|PLIN1|PLIN5|PPARD|RARA|SNCA|SYK|TGM2|TP53|TST|UCHL1|UCHL3|VDR,41,AOX1|NQO1,2,5.108393710535402,4.966755708917617,41,B02BA02,AOX1|BGLAP|F2|F9|GGCX|NQO1|NQO2|PROC|PROS1|VKORC1|VKORC1L1,11
MKXZASYAUGDDCJ-NJAFHUGGSA-N,MKXZASYAUGDDCJ,MKXZASYAUGDDCJ-NJAFHUGGSA-N,DB00514,Dextromethorphan,full_inchikey,ADRA1A|CYP2D6|CYP2J2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HTR2B|SIGMAR1|SLC22A1|SLC6A4|TACR1,15,GRIN3A|SIGMAR1|SLC6A4,3,5.921701549117276,5.774690718274137,15,N06AX62|N07XX59|R05DA09,CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYBB|CYP19A1|GRIN3A|OPRD1|OPRK1|OPRM1|PGRMC1|SIGMAR1|SLC6A2|SLC6A4,16
MLKXDPUZXIRXEP-MFOYZWKCSA-N,MLKXDPUZXIRXEP,MLKXDPUZXIRXEP-MFOYZWKCSA-N,DB00605,Sulindac,full_inchikey,ABCB11|ABCC3|ABCC4|AHR|AKR1B1|AKR1B10|ALB|C5|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A4|EGFR|ESRRA|GLO1|GLRA1|NFE2L2|NR1I2|PPARG|PTGES|PTGS1|PTGS2|RXRA,24,AKR1B1|AKR1B10|PTGS1|PTGS2,4,4.943069826423245,4.6218933508902165,24,M01AB02,AKR1B1|AKR1B10|MAPK3|PPARD|PTGDR2|PTGS1|PTGS2,7
MTCUAOILFDZKCO-UHFFFAOYSA-N,MTCUAOILFDZKCO,MTCUAOILFDZKCO-UHFFFAOYSA-N,DB01245,Decamethonium,full_inchikey,ACHE|ARSA|CHRM2|CHRNA4|HRH3,5,ACHE|CHRNA4,2,5.963017642706039,5.810030935993444,5,,ACHE|CHRNA1|CHRNA2|CHRNA4|CHRNB2,5
NAQMVNRVTILPCV-UHFFFAOYSA-N,NAQMVNRVTILPCV,NAQMVNRVTILPCV-UHFFFAOYSA-N,DB03260,Hexamethylene diamine,full_inchikey,CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CHRM1|CYP2D6,13,CA1|CA12|CA14|CA4|CA6|CA9,6,5.780029175928613,6.212335082494617,13,,CA1|CA12|CA14|CA4|CA6|CA9,6
NGSWKAQJJWESNS-ZZXKWVIFSA-N,NGSWKAQJJWESNS,NGSWKAQJJWESNS-ZZXKWVIFSA-N,DB04066,p-Coumaric acid,full_inchikey,AKR1B1|AKR1B10|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CAMK2A|DPP4|ESR1|ESR2|HCAR2|TYR,19,CA1|CA12|CA14|CA2|CA4|CA6|CA9,7,4.973502328517923,5.09872587761565,19,,CA1|CA12|CA14|CA2|CA4|CA6|CA9|PTGR1,8
NGVDGCNFYWLIFO-UHFFFAOYSA-N,NGVDGCNFYWLIFO,NGVDGCNFYWLIFO-UHFFFAOYSA-N,DB00114,Pyridoxal phosphate,full_inchikey,ACP1|P2RX1|P2RX2|PTGS1|PTPRB,5,,0,4.9368464469537345,5.0,5,A11HA06,AADAT|ABAT|AGXT|AGXT2|ALAS1|ALAS2|AZIN2|BCAT1|BCAT2|CBS|CSAD|CTH|DDC|F2|GAD1|GAD2|GAD65|GADL1|GCAT|GLDC|GOT1|GOT2|GPT|GPT2|HDC|IGSF10|KYAT1|KYAT3|KYNU|MOCOS|NFS1|OAT|ODC1|PDXP|PHYKPL|PLPBP|PNPO|PSAT1|PYGB|PYGL|PYGM|SCLY|SDS|SDSL|SEPSECS|SGPL1|SHMT1|SHMT2|SPTLC1|SPTLC2|SPTLC3|SRR|TAT,53
NHXLMOGPVYXJNR-ATOGVRKGSA-N,NHXLMOGPVYXJNR,NHXLMOGPVYXJNR-ATOGVRKGSA-N,DB09099,Somatostatin,full_inchikey,ABCC3|ABCC4|ADRA1A|HRH2|SLC6A2|SSTR1|SSTR2|SSTR3|SSTR4|SSTR5,10,SSTR1|SSTR2|SSTR3|SSTR4|SSTR5,5,6.901704271872201,7.164784544961002,10,H01CB01,OPRD1|OPRM1|SSTR1|SSTR2|SSTR3|SSTR4|SSTR5,7
NIJJYAXOARWZEE-UHFFFAOYSA-N,NIJJYAXOARWZEE,NIJJYAXOARWZEE-UHFFFAOYSA-N,DB00313,Valproic acid,full_inchikey,ABCB11|ADRA1A|AKR1A1|CES1|CHRM1|CHRM3|CYP1A2|CYP2C9|DRD3|HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HRH1|SIRT5|SLC6A3,17,HDAC1|HDAC2,2,4.604580675717171,4.159493728913943,17,N03AG01,ABAT|ACADSB|ALDH5A1|CD274|CDKN1A|GSK3A|HDAC1|HDAC2|HDAC9|HGF|ODC1|OGDH|PPARA|PPARD|PPARG|SCN1A,16
NKANXQFJJICGDU-QPLCGJKRSA-N,NKANXQFJJICGDU,NKANXQFJJICGDU-QPLCGJKRSA-N,DB00675,Tamoxifen,full_inchikey,ABCB1|ABCB11|ABCC3|ABCC4|ACHE|ADORA1|ADORA2A|ADORA3|ADRA1D|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|AR|ATXN2|BAZ2B|BDKRB2|CASP3|CASP7|CBX1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CYP19A1|CYP1A2|CYP2B6|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|DHCR7|DRD1|DRD2|DRD3|DRD4|EBP|EBPL|EGFR|ERBB2|ESR1|ESR2|ESRRA|ESRRG|FYN|GBA1|GLI3|GMNN|HRH2|HTR2A|HTR2B|HTR2C|HTR6|IDH1|IFNB1|IFNG|JUN|KCNH2|LCK|MC3R|MC4R|MC5R|NR1I2|NR3C1|NSD2|OPRD1|OPRK1|OPRM1|PGR|PLD1|PPARD|PPP3CA|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCH|PRKCI|PRKCQ|PRKCZ|PRKD1|PRKD3|PTGS1|PTGS2|RARA|SIGMAR1|SLC6A2|SLC6A3|SLC6A4|SMAD2|SMAD3|SYK|TACR1|TACR2|TBXAS1|TP53|TRHR|TSHR|UBE2N,103,AR|EBP|ESR1|ESR2|ESRRG|KCNH2|NR1I2|PRKCA,8,5.318199542982089,5.177024036561142,103,L02BA01,AR|EBP|ESR1|ESR2|ESRRG|KCNH2|MAPK8|NR1I2|PRKCA|SHBG,10
NNJVILVZKWQKPM-UHFFFAOYSA-N,NNJVILVZKWQKPM,NNJVILVZKWQKPM-UHFFFAOYSA-N,DB00281,Lidocaine,full_inchikey,ABCC3|ABCC4|KCNH2|KCNK2|SCN3A|SCN4A|SCN5A|SCN9A|SLC47A1,9,SCN4A|SCN5A|SCN9A,3,4.831745618785323,3.876148359032914,9,C01BB01|C05AD01|D04AB01|N01BB02|N01BB52|R02AD02|S01HA07|S02DA01,EGFR|ORM1|ORM2|SCN10A|SCN11A|SCN4A|SCN5A|SCN9A,8
NOOLISFMXDJSKH-KXUCPTDWSA-N,NOOLISFMXDJSKH,NOOLISFMXDJSKH-KXUCPTDWSA-N,DB00825,Levomenthol,full_inchikey,ADRB2|CASP3|CASP7|GLI3|NR1I2|TRPA1|TRPM8,7,TRPA1|TRPM8,2,5.049095563275091,4.508032118096444,7,,CACNA1C|OPRK1|TRPA1|TRPM8|TRPV3,5
NTYJJOPFIAHURM-UHFFFAOYSA-N,NTYJJOPFIAHURM,NTYJJOPFIAHURM-UHFFFAOYSA-N,DB05381,Histamine,full_inchikey,ARNT|CA1|CA13|CA14|CA4|CA5A|CA5B|CA6|CA7|HRH1|HRH2|HRH3|HRH4|HTR7|LMNA|MIF|QPCT|SLC22A3|SYK|TAAR1|TACC3|USP1,22,HRH1|HRH2|HRH3|HRH4,4,5.493109400916362,5.424694799972343,22,L03AX14|V04CG03,HRH1|HRH2|HRH3|HRH4|SLC18A2,5
NUKYPUAOHBNCPY-UHFFFAOYSA-N,NUKYPUAOHBNCPY,NUKYPUAOHBNCPY-UHFFFAOYSA-N,DB06637,Dalfampridine,full_inchikey,CYP2D6|KCNA1|KCNA10|KCNA2|KCNA3|KCNA4|KCNA5|KCNA6|KCNA7|KCNB1|KCNB2|KCNC1|KCNC2|KCNC3|KCNC4|KCND1|KCND2|KCND3|KCNF1|KCNG1|KCNG2|KCNG3|KCNG4|KCNH1|KCNH2|KCNH3|KCNH4|KCNH5|KCNH6|KCNH7|KCNH8|KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5|KCNS1|KCNS2|KCNS3|KCNV1|KCNV2,41,KCNA1|KCNA10|KCNA2|KCNA3|KCNA4|KCNA5|KCNA6|KCNA7|KCNB1|KCNB2|KCNC1|KCNC2|KCNC3|KCND1|KCND2|KCND3,16,8.155277070400729,8.39254497678533,41,N07XX07,KCNA1|KCNA10|KCNA2|KCNA3|KCNA4|KCNA5|KCNA6|KCNA7|KCNB1|KCNB2|KCNC1|KCNC2|KCNC3|KCND1|KCND2|KCND3,16
NZWOPGCLSHLLPA-UHFFFAOYSA-N,NZWOPGCLSHLLPA,NZWOPGCLSHLLPA-UHFFFAOYSA-N,DB06709,Methacholine,full_inchikey,CHRM1|CHRM2|CHRM4|GALR3|TBXA2R,5,CHRM1|CHRM2|CHRM4,3,6.1902692813049605,6.066394595792607,5,V04CX03,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,5
ODKSFYDXXFIFQN-BYPYZUCNSA-N,ODKSFYDXXFIFQN,ODKSFYDXXFIFQN-BYPYZUCNSA-N,DB00125,Arginine,full_inchikey,CYP3A4|GPRC6A|NOS1|NOS2|NOS3|SLC7A3,6,NOS2|NOS3|SLC7A3,3,5.677427159201637,5.557022288329812,6,B05XB01|V03AF11,ARG2|ASL|ASS1|AZIN2|NOS2|NOS3|SLC7A1|SLC7A3|SLC7A4,9
OFBIFZUFASYYRE-UHFFFAOYSA-N,OFBIFZUFASYYRE,OFBIFZUFASYYRE-UHFFFAOYSA-N,DB01205,Flumazenil,full_inchikey,ABCB11|ABCC3|ABCC4|CYP2C19|CYP2C9|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|PGR,22,GABRA1|GABRA2|GABRA3|GABRA5|GABRG2|GABRG3,6,7.492342349249094,8.520156064647875,22,V03AB25,GABRA1|GABRA2|GABRA3|GABRA5|GABRG2|GABRG3|TSPO,7
OHCQJHSOBUTRHG-KGGHGJDLSA-N,OHCQJHSOBUTRHG,OHCQJHSOBUTRHG-KGGHGJDLSA-N,DB02587,Colforsin,full_inchikey,ABCB1|ADCY1|ADCY8|ADRA1A|ADRA2A|ADRB2|AHR|AR|ATAD5|CHRM2|CREB1|CYP19A1|CYP2C19|CYP2D6|CYP3A4|CYP3A7|DRD2|ESR1|ESRRA|GLI3|GLP1R|GNRHR|HTR1A|NR0B1|NR1I2|NR5A1|NSD2|RXFP1|RXFP2|RXRA|SLC2A1|TSHR,32,ADCY1,1,5.787825896264856,5.653772956682305,32,,ADCY1|ADCY2|ADCY5|CFTR|CREBBP|GNAS|KCNMA1|MAPK1|MUC2|SERPINE1,10
